"id_empenho","id_minuta_empenho","numero_empenho","situacao_empenho","descricao_situacao_empenho","tipo_documento_empenho","descricao_tipo_documento_empenho","status_processamento_empenho","ug_responsavel_empenho","ug_emitente_empenho","descricao_ug_emitente_empenho","fonte_recurso_empenho","plano_interno_empenho","ptres_empenho","grupo_natureza_despesa_empenho","natureza_despesa_empenho","subitem_empenho","categoria_despesa_empenho","modalidade_despesa_empenho","cnpj_beneficiario_empenho","nome_beneficiario_empenho","uf_beneficiario_empenho","numero_ro_empenho","data_emissao_empenho","prioridade_desbloqueio_empenho","valor_empenho","id_plano_acao","codigo_ibge_municipio","codigo_ibge_uf"
"58131","2025NME000075003","2025NE009505","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252645","4","444041","09","INVESTIMENTO","40","07539273000158","VÁRZEA ALEGRE","CE","2025RO009590","2025-12-01","2","990000","87833","2314003","23"
"56590","2025NME000073462","2025NE009509","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252840","3","334041","15","CUSTEIO","40","01756741000160","MUNICIPIO DE BRAZABRANTES","GO","2025RO009594","2025-12-01","95","198000","87012","5203609","52"
"56526","2025NME000073398","2025NE008175","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253004","3","334041","07","CUSTEIO","40","13765219000123","MARCIONÍLIO SOUZA","BA","2025RO008260","2025-12-01","15","990000","86889","2920809","29"
"56876","2025NME000073748","2025NE009512","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252780","4","444041","15","INVESTIMENTO","40","37275849000188","MUNICIPIO DE CASTELANDIA","GO","2025RO009597","2025-12-01","14","495000","85803","5205059","52"
"58424","2025NME000075296","2025NE009514","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252775","4","444041","23","INVESTIMENTO","40","21154174000189","MUNICIPIO DE CARBONITA","MG","2025RO009599","2025-12-01","83","198000","88032","3113503","31"
"58502","2025NME000075374","2025NE009368","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252797","4","444041","45","INVESTIMENTO","40","46231890000143","MUNICIPIO DE SANTA CRUZ DO RIO PARDO","SP","2025RO009453","2025-12-01","53","297000","88120","3546405","35"
"57647","2025NME000074519","2025NE009518","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252962","4","444041","23","INVESTIMENTO","40","18008870000172","MUNICIPIO DE CAXAMBU","MG","2025RO009603","2025-12-01","52","495000","87303","3115508","31"
"58403","2025NME000075275","2025NE009519","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252762","4","444041","21","INVESTIMENTO","40","03442597000112","MUNICIPIO DE MARACAJU","MS","2025RO009604","2025-12-01","39","396000","88011","5005400","50"
"56055","2025NME000072927","2025NE009523","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253267","3","333041","09","CUSTEIO","30","07954480000179","ESTADO DO CEARA","CE","2025RO009608","2025-12-01","1466079","198000","85994",,"23"
"57415","2025NME000074287",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252661","4","444041","29","INVESTIMENTO","40","76017474000108","MUNICIPIO DE GUARATUBA","PR",,"2025-10-30","83","198000","86920","4109609","41"
"56979","2025NME000073851","2025NE009522","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252985","4","444041","07","INVESTIMENTO","40","13697206000164","MUNICIPIO DE JANDAIRA","BA","2025RO009607","2025-12-01","2","3960000","86036","2917904","29"
"56541","2025NME000073413",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252971","3","333041","04","CUSTEIO","30","00394577000125","ESTADO DO AMAPA","AP",,"2025-10-30","12","495000","86911",,"16"
"57300","2025NME000074172","2025NE009524","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253106","4","444041","33","INVESTIMENTO","40","06553895000178","MUNICIPIO DE COCAL","PI","2025RO009609","2025-12-01","26","198000","86710","2202703","22"
"57418","2025NME000074290","2025NE009719","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252900","4","444041","23","INVESTIMENTO","40","18017467000100","MUNICIPIO DE VARZELANDIA","MG","2025RO009809","2025-12-15","15","198000","86923","3170909","31"
"57422","2025NME000074294","2025NE008799","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252817","4","444041","43","INVESTIMENTO","40","82892373000189","MUNICIPIO DE GOVERNADOR CELSO RAMOS","SC","2025RO008884","2025-12-01","21","495000","88153","4206009","42"
"56958","2025NME000073830","2025NE009525","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253267","4","443041","09","INVESTIMENTO","30","07954480000179","ESTADO DO CEARA","CE","2025RO009610","2025-12-01","8","851400","85995",,"23"
"56468","2025NME000073340","2025NE009774","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253032","3","334041","39","CUSTEIO","40","89848949000150","MUNICIPIO DE FARROUPILHA","RS","2025RO009864","2025-12-15","61","198000","86751","4307906","43"
"57424","2025NME000074296","2025NE009411","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252723","4","444041","21","INVESTIMENTO","40","03505013000100","MUNICIPIO DE BATAYPORA","MS","2025RO009496","2025-12-01","66","792000","87951","5002001","50"
"56485","2025NME000073357","2025NE009526","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253233","3","334041","31","CUSTEIO","40","10130755000164","MUNICIPIO DE ANGELIM","PE","2025RO009611","2025-12-01","50","247500","86783","2601003","26"
"56743","2025NME000073615","2025NE009494","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252712","3","334041","25","CUSTEIO","40","04144168000121","MUNICIPIO DE REDENCAO","PA","2025RO009579","2025-12-01","54","198000","87446","1506138","15"
"56549","2025NME000073421","2025NE008085","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252904","3","334041","31","CUSTEIO","40","11040870000100","MUNICIPIO DE EXU","PE","2025RO008170","2025-12-01","27","765901.62","86933","2605301","26"
"56556","2025NME000073428","2025NE007508","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252710","3","334041","15","CUSTEIO","40","01005727000124","MUNICIPIO DE APARECIDA DE GOIANIA","GO","2025RO007593","2025-12-01","24","198000","86943","5201405","52"
"56617","2025NME000073489","2025NE009648","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252813","3","334041","23","CUSTEIO","40","18295295000136","MUNICIPIO DE OURO PRETO","MG","2025RO009738","2025-12-15","69","297000","87082","3146107","31"
"56562","2025NME000073434","2025NE009560","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253262","3","334041","01","CUSTEIO","40","04513362000137","MUNICIPIO DE SENA MADUREIRA","AC","2025RO009650","2025-12-15","22","891000","86949","1200500","12"
"58234","2025NME000075106","2025NE007737","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253056","4","444041","48","INVESTIMENTO","40","25064023000190","MUNICIPIO DE CARRASCO BONITO","TO","2025RO007822","2025-12-01","68","396000","88427","1703891","17"
"56573","2025NME000073445","2025NE009955","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252618","3","334041","45","CUSTEIO","40","46634093000107","MUNICIPIO DE SALTO DE PIRAPORA","SP","2025RO010047","2025-12-24","50","801900","86969","3545308","35"
"57440","2025NME000074312","2025NE009795","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253112","4","444041","15","INVESTIMENTO","40","01298330000178","MUNICIPIO DE ABADIANIA","GO","2025RO009885","2025-12-15","22","396000","86971","5200100","52"
"57447","2025NME000074319","2025NE009010","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252721","4","444041","37","INVESTIMENTO","40","08349029000195","MUNICIPIO DE OLHO D'AGUA DO BORGES","RN","2025RO009095","2025-12-01","80","396000","86986","2408409","24"
"57448","2025NME000074320","2025NE009097","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252721","4","444041","37","INVESTIMENTO","40","08168775000182","MUNICIPIO DE TIBAU DO SUL","RN","2025RO009182","2025-12-01","95","396000","86987","2414209","24"
"58611","2025NME000075483","2025NE008592","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252896","4","444041","45","INVESTIMENTO","40","46373445000118","MUNICIPIO DE TAMBAU","SP","2025RO008677","2025-12-01","75","495000","88234","3553302","35"
"56588","2025NME000073460","2025NE008906","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252840","3","334041","15","CUSTEIO","40","36862621000121","MUNICIPIO DE CIDADE OCIDENTAL","GO","2025RO008991","2025-12-01","40","198000","87010","5205497","52"
"57468","2025NME000074340","2025NE007290","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252478","4","444041","45","INVESTIMENTO","40","45725355000186","MUNICIPIO DE MARABA PAULISTA","SP","2025RO007375","2025-12-01","74","198000","87021","3528700","35"
"56599","2025NME000073471",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252556","3","334041","45","CUSTEIO","40","51885242000140","MUNICIPIO DE CAMPINAS","SP",,"2025-10-30","60","396000","87028","3509502","35"
"57470","2025NME000074342","2025NE008671","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252776","4","444041","37","INVESTIMENTO","40","08096570000139","MUNICIPIO DE CAICO","RN","2025RO008756","2025-12-01","69","990000","87024","2402006","24"
"57472","2025NME000074344",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253064","4","443041","35","INVESTIMENTO","30","42498600000171","ESTADO DO RIO DE JANEIRO","RJ",,"2025-10-30","19","3960000","87030",,"33"
"57444","2025NME000074316","2025NE007468","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252721","4","444041","37","INVESTIMENTO","40","01613858000194","MUNICIPIO DE SERRINHA DOS PINTOS","RN","2025RO007553","2025-12-01","94","396000","86979","2413557","24"
"57480","2025NME000074352","2025NE007320","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252893","4","444041","45","INVESTIMENTO","40","45780103000150","MUNICIPIO DE JUNDIAI","SP","2025RO007405","2025-12-01","29","247500","87045","3525904","35"
"57488","2025NME000074360","2025NE009479","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252893","4","444041","45","INVESTIMENTO","40","45116092000108","MUNICIPIO DE MERIDIANO","SP","2025RO009564","2025-12-01","36","297000","87054","3529609","35"
"55837","2025NME000072709","2025NE007305","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253257","3","334041","33","CUSTEIO","40","06553622000123","MUNICIPIO DE CARACOL","PI","2025RO007390","2025-12-01","10","247500","85630","2202505","22"
"57442","2025NME000074314","2025NE009813","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252871","4","444041","17","INVESTIMENTO","40","06059505000108","CÂNDIDO MENDES","MA","2025RO009903","2025-12-15","51","990000","86976","2102606","21"
"58765","2025NME000075637","2025NE008742","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253152","4","444041","29","INVESTIMENTO","40","76919083000189","MUNICIPIO DE SIQUEIRA CAMPOS","PR","2025RO008827","2025-12-01","29","396000","88498","4126603","41"
"56611","2025NME000073483","2025NE007342","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252640","3","334041","13","CUSTEIO","40","27174101000135","MUNICIPIO DE ALEGRE","ES","2025RO007427","2025-12-01","114","198000","87065","3200201","32"
"56614","2025NME000073486","2025NE008239","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252912","3","334041","39","CUSTEIO","40","88702089000189","MUNICIPIO DE PANAMBI","RS","2025RO008324","2025-12-01","180","198000","87073","4313904","43"
"57281","2025NME000074153",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252664","4","444041","41","INVESTIMENTO","40","63762025000142","MUNICIPIO DE ALTO PARAISO","RO",,"2025-10-30","21","198000","86665","1100403","11"
"56616","2025NME000073488","2025NE007443","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252813","3","334041","23","CUSTEIO","40","18128272000137","MUNICIPIO DE BRAS PIRES","MG","2025RO007528","2025-12-01","73","198000","87081","3108701","31"
"57521","2025NME000074393","2025NE007483","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252754","4","444041","23","INVESTIMENTO","40","16928483000129","MUNICIPIO DE SAO JOAO DA PONTE","MG","2025RO007568","2025-12-01","68","495000","87095","3162401","31"
"57526","2025NME000074398","2025NE009493","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252458","4","444041","21","INVESTIMENTO","40","03903176000141","DEODÁPOLIS","MS","2025RO009578","2025-12-01","4","198000","87102","5003454","50"
"56671","2025NME000073543","2025NE008825","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252658","3","334041","25","CUSTEIO","40","04144168000121","MUNICIPIO DE REDENCAO","PA","2025RO008910","2025-12-01","20","247500","87201","1506138","15"
"57533","2025NME000074405",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252976","4","444041","29","INVESTIMENTO","40","76206606000140","MUNICIPIO DE FOZ DO IGUACU","PR",,"2025-10-30","133","198000","87114","4108304","41"
"57530","2025NME000074402","2025NE008625","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252888","4","444041","23","INVESTIMENTO","40","18260489000104","MUNICIPIO DE TUPACIGUARA","MG","2025RO008710","2025-12-01","89","396000","87108","3169604","31"
"56665","2025NME000073537",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252821","3","334041","39","CUSTEIO","40","87490306000151","RESTINGA SECA","RS",,"2025-10-30","105","396000","87191","4315503","43"
"57535","2025NME000074407","2025NE008122","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252976","4","444041","29","INVESTIMENTO","40","95640553000115","MUNICIPIO DE IVATE","PR","2025RO008207","2025-12-01","7","396000","87116","4111555","41"
"57536","2025NME000074408","2025NE008668","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252473","4","444041","15","INVESTIMENTO","40","01067479000146","MUNICIPIO DE ANAPOLIS","GO","2025RO008753","2025-12-01","69","414409.05","87119","5201108","52"
"58412","2025NME000075284","2025NE008709","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252763","4","444041","15","INVESTIMENTO","40","01303619000138","MUNICIPIO DE NOVA AURORA","GO","2025RO008794","2025-12-01","116","198000","88020","5214804","52"
"57539","2025NME000074411",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252473","4","444041","15","INVESTIMENTO","40","01065846000172","MUNICIPIO DE GOIANESIA","GO",,"2025-10-30","71","396000","87123","5208608","52"
"56635","2025NME000073507","2025NE008963","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252453","3","334041","23","CUSTEIO","40","18414573000127","MUNICIPIO DE ITAOBIM","MG","2025RO009048","2025-12-01","52","247500","87127","3133303","31"
